Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,USDBRL=X,USDMXN=X,USDTRY=X,USDZAR=X,XU100.IS,^VIX,USDBRL=X,USDMXN=X,USDTRY=X,USDZAR=X,XU100.IS,^VIX,USDBRL=X,USDMXN=X,USDTRY=X,USDZAR=X,XU100.IS,^VIX,USDBRL=X,USDMXN=X,USDTRY=X,USDZAR=X,XU100.IS,^VIX,USDBRL=X,USDMXN=X,USDTRY=X,USDZAR=X,XU100.IS,^VIX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,3.2227001190185547,18.71685028076172,3.7986700534820557,12.254340171813965,1165.9188232421875,11.90999984741211,3.2374000549316406,18.83333969116211,3.8316400051116943,12.342550277709961,1166.2957743544046,12.8100004196167,3.217900037765503,18.568099975585938,3.7934000492095947,12.212200164794922,1137.0519119513933,11.180000305175781,3.2228000164031982,18.764379501342773,3.7994000911712646,12.254520416259766,1144.2899104124674,11.350000381469727,0.0,0.0,0.0,0.0,145810770000.0,0.0
2018-01-18,3.2221999168395996,18.58690071105957,3.8151700496673584,12.305780410766602,1168.5538330078125,12.220000267028809,3.223299980163574,18.80554962158203,3.8198800086975098,12.339509963989258,1177.5827155696115,12.399999618530273,3.2012999057769775,18.583200454711914,3.7639000415802,12.102499961853027,1161.5648565703996,11.619999885559082,3.222399950027466,18.70359992980957,3.816200017929077,12.305999755859375,1171.4527433448316,12.010000228881836,0.0,0.0,0.0,0.0,125881130000.0,0.0
2018-01-19,3.2051000595092773,18.620540618896484,3.7654800415039062,12.11400032043457,1151.46484375,11.270000457763672,3.2126998901367188,18.653249740600586,3.8163299560546875,12.241600036621094,1170.639790938383,12.329999923706055,3.2011001110076904,18.533100128173828,3.759850025177002,12.054400444030762,1149.2548945266742,11.180000305175781,3.2047998905181885,18.596149444580078,3.765500068664551,12.126799583435059,1167.2347796902911,12.300000190734863,0.0,0.0,0.0,0.0,142610080000.0,0.0
2018-01-22,3.194700002670288,18.707780838012695,3.823230028152466,12.075499534606934,1172.3487548828125,11.029999732971191,3.2063000202178955,18.76927947998047,3.8317298889160156,12.14918041229248,1172.4558099783746,11.619999885559082,3.182800054550171,18.558300018310547,3.7718000411987305,12.010299682617188,1152.8818172435017,10.84000015258789,3.1937999725341797,18.58514976501465,3.8269999027252197,12.074799537658691,1156.385826956285,11.59000015258789,0.0,0.0,0.0,0.0,120065800000.0,0.0
2018-01-23,3.200700044631958,18.67329978942871,3.7764999866485596,12.042099952697754,1183.9947509765625,11.100000381469727,3.2363998889923096,18.876819610595703,3.8023600578308105,12.154509544372559,1189.5517285932474,11.569999694824219,3.1986000537872314,18.667200088500977,3.766900062561035,12.031700134277344,1174.946824918827,10.760000228881836,3.200700044631958,18.693199157714844,3.776599884033203,12.041899681091309,1178.429838831286,10.770000457763672,0.0,0.0,0.0,0.0,133769630000.0,0.0
2018-01-24,3.2355000972747803,18.535030364990234,3.768199920654297,12.025099754333496,1196.4776611328125,11.470000267028809,3.2381999492645264,18.708450317382812,3.7734100818634033,12.04397964477539,1196.7236315075568,12.1899995803833,3.1756999492645264,18.44659996032715,3.7325000762939453,11.899200439453125,1181.4787172690003,10.890000343322754,3.2337000370025635,18.686399459838867,3.767899990081787,12.021499633789062,1184.7666636926915,11.0,0.0,0.0,0.0,0.0,136146150000.0,0.0
2018-01-25,3.1451001167297363,18.609479904174805,3.7493999004364014,11.873600006103516,1186.03466796875,11.579999923706055,3.148400068283081,18.63585090637207,3.7547900676727295,11.938079833984375,1203.1985165375388,12.010000228881836,3.121500015258789,18.318830490112305,3.7163000106811523,11.79990005493164,1185.866700117714,11.199999809265137,3.1451001167297363,18.531770706176758,3.7499899864196777,11.872699737548828,1196.7645910109636,11.270000457763672,0.0,0.0,0.0,0.0,128574350000.0,0.0
2018-01-26,3.146899938583374,18.476499557495117,3.7596800327301025,11.908499717712402,1207.0126953125,11.079999923706055,3.1542999744415283,18.616609573364258,3.7629499435424805,11.933480262756348,1207.0126953125,11.600000381469727,3.131200075149536,18.408700942993164,3.7283999919891357,11.80370044708252,1188.7137192808334,11.079999923706055,3.145400047302246,18.598600387573242,3.7592999935150146,11.916399955749512,1189.464691893983,11.399999618530273,0.0,0.0,0.0,0.0,122511260000.0,0.0
2018-01-29,3.1510000228881836,18.59779930114746,3.7499799728393555,11.851900100708008,1208.446533203125,13.84000015258789,3.1703999042510986,18.67510986328125,3.7925400733947754,12.016189575195312,1215.3084349427475,13.84000015258789,3.14490008354187,18.467300415039062,3.7502400875091553,11.843999862670898,1193.9735882267878,11.680000305175781,3.152600049972534,18.4849796295166,3.7507200241088867,11.85219955444336,1213.4054910290802,11.710000038146973,0.0,0.0,0.0,0.0,121156740000.0,0.0
2018-01-30,3.153599977493286,18.765979766845703,3.786400079727173,11.93649959564209,1193.024658203125,14.789999961853027,3.193700075149536,18.779470443725586,3.7987399101257324,12.044759750366211,1209.4795267073598,15.420000076293945,3.1456000804901123,18.554500579833984,3.7625699043273926,11.864399909973145,1193.024658203125,13.880000114440918,3.1538000106811523,18.60679054260254,3.7859699726104736,11.938300132751465,1202.1345950839811,13.930000305175781,0.0,0.0,0.0,0.0,130203870000.0,0.0
2018-01-31,3.179500102996826,18.587099075317383,3.7757198810577393,11.961099624633789,1195.2816162109375,13.539999961853027,3.1830999851226807,18.76972007751465,3.780600070953369,11.98346996307373,1203.6045700579778,14.4399995803833,3.1438000202178955,18.56450080871582,3.7444000244140625,11.809300422668457,1192.3507235725956,13.40999984741211,3.1796000003814697,18.75550079345703,3.777479887008667,11.961799621582031,1196.7095871431877,14.229999542236328,0.0,0.0,0.0,0.0,110752820000.0,0.0
2018-02-01,3.1847000122070312,18.333009719848633,3.7562999725341797,11.838399887084961,1190.4376220703125,13.470000267028809,3.1937999725341797,18.666650772094727,3.771250009536743,11.945260047912598,1208.9334951262317,14.300000190734863,3.1614999771118164,18.29759979248047,3.731300115585327,11.826899528503418,1186.5876670131208,12.5,3.1844000816345215,18.586599349975586,3.756500005722046,11.850589752197266,1200.153634715676,13.050000190734863,0.0,0.0,0.0,0.0,109334210000.0,0.0
2018-02-02,3.1637001037597656,18.57659912109375,3.7337000370025635,11.836199760437012,1181.187744140625,17.309999465942383,3.220599889755249,18.642549514770508,3.773669958114624,12.085519790649414,1195.8457479386166,17.860000610351562,3.161900043487549,18.318099975585938,3.7332699298858643,11.836400032043457,1177.9207935860263,13.640000343322754,3.1637001037597656,18.318099975585938,3.733299970626831,11.837200164794922,1193.3386810742759,13.640000343322754,0.0,0.0,0.0,0.0,82569460000.0,0.0
2018-02-05,3.215399980545044,18.815929412841797,3.771899938583374,12.060770034790039,1168.520751953125,37.31999969482422,3.245500087738037,18.83639907836914,3.7743899822235107,12.08053970336914,1181.2057429644196,38.79999923706055,3.2137999534606934,18.507299423217773,3.755000114440918,11.97719955444336,1165.8707416576538,16.799999237060547,3.216900110244751,18.62220001220703,3.771899938583374,12.047200202941895,1177.2396996413802,18.440000534057617,0.0,0.0,0.0,0.0,90966000000.0,0.0
2018-02-06,3.2611000537872314,18.621299743652344,3.7867000102996826,12.104900360107422,1154.56689453125,29.979999542236328,3.275899887084961,18.93383026123047,3.7948200702667236,12.17765998840332,1158.9218519779033,50.29999923706055,3.2174999713897705,18.5664005279541,3.7690300941467285,12.009499549865723,1138.7509381018403,22.420000076293945,3.2611000537872314,18.81450080871582,3.7864999771118164,12.104299545288086,1142.9609988535396,37.31999969482422,0.0,0.0,0.0,0.0,124198470000.0,0.0
2018-02-07,3.2334001064300537,18.777999877929688,3.764709949493408,11.928799629211426,1155.6959228515625,27.729999542236328,3.263000011444092,18.799259185791016,3.7912299633026123,11.979000091552734,1165.1508289725555,31.639999389648438,3.2314000129699707,18.5935001373291,3.7629599571228027,11.867400169372559,1153.9149263980696,21.170000076293945,3.233299970626831,18.61079978942871,3.7676000595092773,11.930100440979004,1162.5138800083093,31.3799991607666,0.0,0.0,0.0,0.0,118230170000.0,0.0
2018-02-08,3.26990008354187,18.86910057067871,3.802500009536743,12.060179710388184,1142.62890625,33.459999084472656,3.29259991645813,18.9661808013916,3.834019899368286,12.155839920043945,1160.5458027318364,36.16999816894531,3.256200075149536,18.68790054321289,3.791800022125244,12.012399673461914,1138.9118850893747,24.40999984741211,3.2695999145507812,18.784500122070312,3.8033299446105957,12.047200202941895,1158.7428338470274,27.290000915527344,0.0,0.0,0.0,0.0,109566120000.0,0.0
2018-02-09,3.284600019454956,18.689699172973633,3.822619915008545,12.144969940185547,1135.89697265625,29.059999465942383,3.307499885559082,18.95265007019043,3.831739902496338,12.155500411987305,1142.1159340488543,41.060001373291016,3.2708001136779785,18.665700912475586,3.809299945831299,12.009599685668945,1125.0320396348127,27.729999542236328,3.28439998626709,18.869749069213867,3.822360038757324,12.147000312805176,1131.4551015151576,32.18000030517578,0.0,0.0,0.0,0.0,91910330000.0,0.0
2018-02-12,3.290800094604492,18.58810043334961,3.8167500495910645,12.020520210266113,1148.2098388671875,25.610000610351562,3.2948999404907227,18.715980529785156,3.8179500102996826,12.022159576416016,1154.1488942111346,29.700000762939453,3.2634999752044678,18.570600509643555,3.7993600368499756,11.878899574279785,1145.2358556524919,24.420000076293945,3.2925000190734863,18.686199188232422,3.8166000843048096,12.020520210266113,1145.9249389036088,27.25,0.0,0.0,0.0,0.0,82144620000.0,0.0
2018-02-13,3.2939999103546143,18.634300231933594,3.7976601123809814,11.8927001953125,1144.9388427734375,24.969999313354492,3.2946999073028564,18.67435073852539,3.8098299503326416,11.992569923400879,1156.6948836191832,27.81999969482422,3.291800022125244,18.55459976196289,3.7909998893737793,11.863900184631348,1144.2999301637701,24.469999313354492,3.2939000129699707,18.58810043334961,3.7981998920440674,11.907360076904297,1153.171831111042,26.940000534057617,0.0,0.0,0.0,0.0,82156620000.0,0.0
2018-02-14,3.2941999435424805,18.555099487304688,3.804800033569336,11.959199905395508,1134.5440673828125,19.260000228881836,3.2987000942230225,18.774599075317383,3.8216800689697266,11.963080406188965,1156.0599451595963,25.719999313354492,3.2509000301361084,18.526199340820312,3.781980037689209,11.714799880981445,1132.4820665351654,18.989999771118164,3.2943999767303467,18.644229888916016,3.8047099113464355,11.963080406188965,1153.2828601913288,23.479999542236328,0.0,0.0,0.0,0.0,85831910000.0,0.0
2018-02-15,3.216200113296509,18.50271987915039,3.7797300815582275,11.716500282287598,1162.249755859375,19.1299991607666,3.2348999977111816,18.56785011291504,3.7843000888824463,11.741169929504395,1162.9797324180086,20.65999984741211,3.1916000843048096,18.421899795532227,3.7648000717163086,11.590700149536133,1146.4108514425875,17.600000381469727,3.214099884033203,18.562349319458008,3.7792599201202393,11.705400466918945,1146.4108514425875,18.389999389648438,0.0,0.0,0.0,0.0,95128690000.0,0.0
2018-02-16,3.2263998985290527,18.50510025024414,3.7646000385284424,11.617600440979004,1165.103759765625,19.459999084472656,3.2460999488830566,18.541460037231445,3.7730700969696045,11.685099601745605,1175.1697460183514,20.989999771118164,3.216599941253662,18.43779945373535,3.7374000549316406,11.546500205993652,1159.5978077406771,17.440000534057617,3.2265000343322754,18.502819061279297,3.763849973678589,11.615799903869629,1168.2227616543169,18.739999771118164,0.0,0.0,0.0,0.0,94816730000.0,0.0
2018-02-19,3.2281999588012695,18.51729965209961,3.74685001373291,11.615099906921387,1158.8138427734375,,3.2362000942230225,18.562009811401367,3.7621500492095947,11.696000099182129,1175.2137808084162,,3.2214999198913574,18.447999954223633,3.745990037918091,11.59939956665039,1154.567893457323,,3.22979998588562,18.478200912475586,3.7477400302886963,11.617219924926758,1170.7407819069304,,0.0,0.0,0.0,0.0,93578350000.0,
2018-02-20,3.233099937438965,18.703399658203125,3.7581899166107178,11.673179626464844,1134.322998046875,20.600000381469727,3.2553999423980713,18.733869552612305,3.8112499713897705,11.76842975616455,1169.2617786535022,21.610000610351562,3.2314000129699707,18.509899139404297,3.7576000690460205,11.654800415039062,1132.6740809605976,19.75,3.2332000732421875,18.51740074157715,3.7581000328063965,11.672820091247559,1162.8638631718638,20.530000686645508,0.0,0.0,0.0,0.0,108257980000.0,0.0
2018-02-21,3.254300117492676,18.83810043334961,3.797800064086914,11.717499732971191,1163.15380859375,20.020000457763672,3.260200023651123,18.861690521240234,3.807919979095459,11.776519775390625,1163.15380859375,21.040000915527344,3.2304000854492188,18.61039924621582,3.780900001525879,11.612700462341309,1147.4798202205225,16.969999313354492,3.254199981689453,18.71500015258789,3.797800064086914,11.718099594116211,1150.2049032912216,20.760000228881836,0.0,0.0,0.0,0.0,89103070000.0,0.0
2018-02-22,3.2676000595092773,18.603900909423828,3.7918601036071777,11.661700248718262,1168.40283203125,18.719999313354492,3.2708001136779785,18.85317039489746,3.808929920196533,11.733659744262695,1169.9288248768842,20.610000610351562,3.248699903488159,18.57080078125,3.7797000408172607,11.621999740600586,1154.0788116740578,18.06999969482422,3.267400026321411,18.818899154663086,3.7919399738311768,11.662300109863281,1161.3747933067843,20.56999969482422,0.0,0.0,0.0,0.0,88944150000.0,0.0
2018-02-23,3.248699903488159,18.520099639892578,3.782399892807007,11.65060043334961,1175.208740234375,16.489999771118164,3.2493999004364014,18.644729614257812,3.7939798831939697,11.687620162963867,1178.5357489769667,18.799999237060547,3.2309000492095947,18.514299392700195,3.7785000801086426,11.531999588012695,1170.3327895018822,16.469999313354492,3.2488999366760254,18.605600357055664,3.7822999954223633,11.662949562072754,1174.390751403551,17.959999084472656,0.0,0.0,0.0,0.0,74363850000.0,0.0
2018-02-26,3.2372000217437744,18.663799285888672,3.787839889526367,11.567290306091309,1187.91259765625,15.800000190734863,3.2434000968933105,18.705720901489258,3.791249990463257,11.641380310058594,1189.1186458991854,16.940000534057617,3.2255001068115234,18.533199310302734,3.775700092315674,11.497099876403809,1182.2036437872628,15.800000190734863,3.2385001182556152,18.559289932250977,3.787839889526367,11.565569877624512,1182.9407003956476,16.530000686645508,0.0,0.0,0.0,0.0,89354570000.0,0.0
2018-02-27,3.2225000858306885,18.82900047302246,3.7850899696350098,11.563799858093262,1188.3096923828125,18.59000015258789,3.253000020980835,18.847850799560547,3.8132200241088867,11.767919540405273,1192.1616005178103,18.979999542236328,3.2204999923706055,18.625,3.781100034713745,11.535900115966797,1184.5976760786723,15.289999961853027,3.2225000858306885,18.66510009765625,3.7857000827789307,11.557000160217285,1190.3316542382427,15.829999923706055,0.0,0.0,0.0,0.0,92783260000.0,0.0
2018-02-28,3.248500108718872,18.82509994506836,3.815200090408325,11.699299812316895,1189.501708984375,19.850000381469727,3.253000020980835,18.870189666748047,3.815619945526123,11.804659843444824,1192.4466395581117,20.440000534057617,3.223299980163574,18.756999969482422,3.7969000339508057,11.669099807739258,1183.136630646288,15.649999618530273,3.25,18.83799934387207,3.815200090408325,11.698100090026855,1184.274686096607,18.079999923706055,0.0,0.0,0.0,0.0,94511060000.0,0.0
2018-03-01,3.244800090789795,18.84296989440918,3.8029000759124756,11.776000022888184,1176.3148193359375,22.469999313354492,3.269200086593628,18.93885040283203,3.819540023803711,11.93712043762207,1191.1387154906013,25.299999237060547,3.2362000942230225,18.782350540161133,3.799799919128418,11.770999908447266,1173.9808473133648,19.56999969482422,3.2446999549865723,18.839990615844727,3.8029000759124756,11.775699615478516,1186.2907186874386,19.959999084472656,0.0,0.0,0.0,0.0,106546790000.0,0.0
2018-03-02,3.25,18.80830955505371,3.8076999187469482,11.845999717712402,1168.5858154296875,19.59000015258789,3.2651000022888184,18.973129272460938,3.8242900371551514,12.014010429382324,1175.896689567287,26.219999313354492,3.247999906539917,18.791099548339844,3.802999973297119,11.819199562072754,1162.645783598365,19.360000610351562,3.248199939727783,18.84234046936035,3.8094499111175537,11.856220245361328,1173.22373017454,22.469999313354492,0.0,0.0,0.0,0.0,81480540000.0,0.0
2018-03-05,3.2495999336242676,18.784650802612305,3.8101000785827637,11.917449951171875,1169.455810546875,18.729999542236328,3.2623000144958496,18.959209442138672,3.828000068664551,12.020999908447266,1175.302703249127,21.56999969482422,3.2493999004364014,18.769100189208984,3.8081400394439697,11.823399543762207,1165.9127385880695,17.940000534057617,3.250499963760376,18.824800491333008,3.809659957885742,11.911520004272461,1170.3237258484119,21.549999237060547,0.0,0.0,0.0,0.0,71746000000.0,0.0
2018-03-06,3.240999937057495,18.849950790405273,3.8106000423431396,11.832220077514648,1167.0927734375,18.360000610351562,3.242799997329712,18.896400451660156,3.812849998474121,11.848320007324219,1177.1957468892795,19.639999389648438,3.2163000106811523,18.649999618530273,3.786900043487549,11.70199966430664,1166.6817648877425,17.68000030517578,3.240999937057495,18.784950256347656,3.8106000423431396,11.830050468444824,1175.7327419980274,18.25,0.0,0.0,0.0,0.0,96646260000.0,0.0
2018-03-07,3.2079999446868896,18.698299407958984,3.798799991607666,11.844799995422363,1168.417724609375,17.760000228881836,3.239500045776367,18.899850845336914,3.808350086212158,11.920700073242188,1169.8878095498776,20.489999771118164,3.2060999870300293,18.689599990844727,3.791599988937378,11.774100303649902,1159.2908201145242,17.520000457763672,3.206399917602539,18.84903907775879,3.797260046005249,11.810469627380371,1163.3017850713481,20.110000610351562,0.0,0.0,0.0,0.0,81265290000.0,0.0
2018-03-08,3.2428998947143555,18.625,3.8062899112701416,11.838390350341797,1165.664794921875,16.540000915527344,3.265199899673462,18.766630172729492,3.8260200023651123,11.941399574279785,1173.9486862261192,17.68000030517578,3.208699941635132,18.59980010986328,3.801719903945923,11.817500114440918,1165.1948267287576,14.90999984741211,3.241300106048584,18.71118927001953,3.807039976119995,11.838279724121094,1169.6168001821814,17.559999465942383,0.0,0.0,0.0,0.0,69827590000.0,0.0
2018-03-09,3.2660999298095703,18.60099983215332,3.823499917984009,11.907649993896484,1169.1387939453125,14.640000343322754,3.267400026321411,18.64529037475586,3.8278799057006836,11.925999641418457,1172.3947580528336,16.75,3.238800048828125,18.500600814819336,3.806339979171753,11.77180004119873,1164.9477762231393,13.3100004196167,3.2660999298095703,18.63735008239746,3.8226399421691895,11.907970428466797,1169.2667229515991,16.40999984741211,0.0,0.0,0.0,0.0,82072250000.0,0.0
2018-03-12,3.2560999393463135,18.575899124145508,3.812000036239624,11.810219764709473,1184.1077880859375,15.779999732971191,3.2637999057769775,18.68071937561035,3.8446199893951416,11.869600296020508,1187.8647263412054,16.350000381469727,3.249799966812134,18.551000595092773,3.806299924850464,11.769100189208984,1177.0338506686203,15.180000305175781,3.2560999393463135,18.608400344848633,3.8108999729156494,11.81620979309082,1177.0338506686203,15.279999732971191,0.0,0.0,0.0,0.0,99660520000.0,0.0
2018-03-13,3.2602999210357666,18.599580764770508,3.8427000045776367,11.809000015258789,1182.6627197265625,16.350000381469727,3.264400005340576,18.64208984375,3.87253999710083,11.855600357055664,1186.1027650945825,16.979999542236328,3.238600015640259,18.488399505615234,3.8355000019073486,11.738100051879883,1176.6808176217949,15.029999732971191,3.2600998878479004,18.5872802734375,3.843400001525879,11.822669982910156,1185.2717147817661,15.699999809265137,0.0,0.0,0.0,0.0,101826710000.0,0.0
2018-03-14,3.258699893951416,18.572500228881836,3.8698999881744385,11.779199600219727,1175.9207763671875,17.229999542236328,3.265199899673462,18.62908935546875,3.8937199115753174,11.819899559020996,1189.77568348498,17.59000015258789,3.2356998920440674,18.510900497436523,3.855600118637085,11.733200073242188,1174.0798437306814,14.9399995803833,3.2585999965667725,18.582799911499023,3.869999885559082,11.811490058898926,1183.2137065067943,16.59000015258789,0.0,0.0,0.0,0.0,95922130000.0,0.0
2018-03-15,3.258500099182129,18.687299728393555,3.8803000450134277,11.762700080871582,1172.0087890625,16.59000015258789,3.2929999828338623,18.744810104370117,3.9044599533081055,11.882499694824219,1181.486766060245,17.40999984741211,3.2565999031066895,18.55150032043457,3.8762199878692627,11.752099990844727,1170.3027434373328,15.960000038146973,3.2585999965667725,18.583560943603516,3.880769968032837,11.760899543762207,1179.7787673204525,16.989999771118164,0.0,0.0,0.0,0.0,99472120000.0,0.0
2018-03-16,3.282099962234497,18.67460060119629,3.8935399055480957,11.897100448608398,1172.15673828125,15.800000190734863,3.2971999645233154,18.759849548339844,3.925800085067749,11.990449905395508,1178.5247464515253,16.719999313354492,3.281100034713745,18.67194938659668,3.88919997215271,11.867199897766113,1168.287740275674,15.229999542236328,3.2822000980377197,18.700180053710938,3.8940999507904053,11.895689964294434,1176.1067905438285,16.600000381469727,0.0,0.0,0.0,0.0,88040920000.0,0.0
2018-03-19,3.280100107192993,18.69729995727539,3.918299913406372,11.97677993774414,1154.4969482421875,19.020000457763672,3.2948999404907227,18.840980529785156,3.951770067214966,12.10159969329834,1172.0727830578392,21.8700008392334,3.2753000259399414,18.684499740600586,3.9201500415802,11.95829963684082,1153.904910356508,16.559999465942383,3.278599977493286,18.684499740600586,3.9204399585723877,11.979599952697754,1171.7457584195433,16.6299991607666,0.0,0.0,0.0,0.0,76520380000.0,0.0
2018-03-20,3.28410005569458,18.743900299072266,3.9432899951934814,12.008099555969238,1164.311767578125,18.200000762939453,3.303499937057495,18.802949905395508,3.950200080871582,12.035630226135254,1167.2687830169357,19.309999465942383,3.2797000408172607,18.685699462890625,3.9223999977111816,11.920000076293945,1150.822826031747,18.09000015258789,3.2841999530792236,18.708850860595703,3.9440500736236572,12.019700050354004,1160.3268035342026,18.3799991607666,0.0,0.0,0.0,0.0,90584100000.0,0.0
